X,Y,FID,Index_,DISTRICT,CountyNum,COUNTY,Name,Location,InMobileWe,PHONE_NMBR,FeatureTyp,AccessType,O_PUBLIC,FEE,PARKING,PUBTRANSP,RSTRCTNS,DSABLDACSS,RESTROOMS,VISTOR_CTR,DOG_FRIEND,EZ4STROLLE,LIFEGUARD,SHOWERS,FOOD,DRINKWTR,PCNC_AREA,FIREPITS,CAMPGROUND,NUM_REG_CP,NUM_PRM_CP,NUM_GRP_CP,RV_CMP,NUM_RV_STE,HOSTEL,NUM_HSL_BD,NUM_HTL_RM,BT_FACILIT,BT_FACIL_T,MRA_NM_SLP,MRA_NUM_MR,LIGHTHOUSE,LTHS_Y_CON,LTHS_HT,PIER,PIER_Y_CON,PIER_LNGTH,HSTRC_STR,SHPWRECKS,SNDY_BEACH,DUNES,RKY_SHORE,UPLAND_BCH,STRM_CRDOR,WETLAND,BLUFF,BAY_LGN_LK,URBN_WFRNT,OFFSHR_RFG,INLND_AREA,STRS_BEACH,PTH_BEACH,BOARDWLK,BLFTP_TRLS,BLFTP_PRK,TRAIL_OR_P,CCT_LINK,CCTdesigna,BIKE_PATH,EQUEST_TRL,WLDLFE_VWG,SWM_POOL,SWIMMING,DIVING,SNORKLNG,TIDEPOOL,PLAYGROUND,SPORT_FLDS,VOLLEYBALL,WNDSRF_KIT,KAYAKING,SURFING,FISHING,BOATING,BOAT_TOURS,MBCH_SHORE,MBCH_OPEN,A_LND_AC,A_LND_OPEN,SQ_MILES,MILES_TRLS,PermitNum,DATE_OPN,Date_Closd,Archived,ClosureCom,SWAG_CRnmb,O_CLT_AREA,LATITUDE,LONGITUDE,Photo_1,Photo_2,Photo_3,Photo_4,Bch_whlchr,DataUpdate
433609.5477,4340047.0509,227,228,1_North Coast,3,Mendocino,Navarro Blufflands Trail,"Off Hwy. One, N. of Navarro Ridge Road",Yes,707-962-0470,Path/Trail/Drive,Natural Resource,Yes,No,Yes, , ,No,No,No,Yes, , , , , , , ,No, , , , , , , , , , , , , , , , , , , , ,No, ,No, , , ,Yes, , , , ,No, , ,Yes, ,Yes, , ,No, ,Yes, , , , , , , , , , , ,No,No, , , , , , ,0.5,1-81-85, , , , ,161, ,39.207157,-123.768949,https://www.coastal.ca.gov/access-photos/04_mendocino/08_van_damme_to_navarro_river/Navarro_Blufflands_Trail_1.JPG,https://www.coastal.ca.gov/access-photos/04_mendocino/08_van_damme_to_navarro_river/Navarro_Blufflands_Trail_2.JPG,https://www.coastal.ca.gov/access-photos/04_mendocino/08_van_damme_to_navarro_river/Navarro_Blufflands_Trail_3.JPG, , ,
433392.6581,4339064.3459,228,229,1_North Coast,3,Mendocino,Navarro Point Preserve,"Off Hwy. One, 1.7 mi. N. of the junction of Hwy. 128",Yes,707-962-0470,Nature Preserve/Reserve,Natural Resource,Yes,No,Yes, , ,No,No,No,Yes, ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,No,No,Yes,Yes, , , , ,No,No, ,Yes, ,Yes, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , ,55,55, ,1, , , , , ,162, ,39.198286,-123.771364,https://www.coastal.ca.gov/access-photos/04_mendocino/08_van_damme_to_navarro_river/Navarro_Point_Preserve_2013_03_13_3528.jpg, , , , ,
433953.6314,4342285.5952,229,230,1_North Coast,3,Mendocino,Schooner's Landing Campground,"Hwy. One, N. side of Albion River",Yes,707-937-5707,Recreational Facility,Campground,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No,Yes, , ,Yes,No,Yes, , , ,Yes, , , , ,Yes,Boat Launch, , , , , , , , ,No, ,No,No,No,Yes,Yes,No,No, , , , ,No,No, , , ,No, , ,No,No,No, ,Yes, , , , , , , , , ,Yes,Yes, , , , , , , , , , , , , , ,39.227353,-123.765183, , , , , ,
431446.2861,4350311.876,230,231,1_North Coast,3,Mendocino,Mendocino Bay Overlook,"W. of Hwy. One, S. of Brewery Gulch Rd.",Yes, ,Visual Access,Visual Access,Yes,No,Yes, , ,No,No,No,Yes,No,No,No, , ,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,No,No,No,Yes, , , , ,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , ,NCR-77-CC-246, , , , ,155, ,39.299476,-123.795046, , , , , ,
434519.4206,4338328.1124,231,232,1_North Coast,3,Mendocino,Navarro Beach,"W. end of Navarro Bluff Rd., Navarro River Redwoods State Park",Yes,707-937-5804,Physical Access,Beach Access,Yes,Yes,Yes, , ,No,Yes,No, , ,No,No, , ,Yes,Yes,Yes,10, , ,Yes, , , , , , , , , , , , , , ,Yes, ,Yes,No,No,No,Yes,No,Yes,Yes,No, , ,No,No, , , ,No, , ,No,No,Yes, , , , , , , , , , , ,Yes,No, ,0.5,0.5, , , , , , , , , ,163, ,39.191738,-123.758245,https://www.coastal.ca.gov/access-photos/04_mendocino/08_van_damme_to_navarro_river/Navarro_Beach_2013_03_13_3526.jpg, , , , ,
441822.7764,4336116.4963,232,233,1_North Coast,3,Mendocino,Navarro River Redwoods State Park,"Hwy. 128, 2 mi. E. of the junction of Hwy. One",Yes,707-937-5804,National/State/Regional Park/Beach/Rec Area,Beach Access,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No,No, , , ,No,Yes, ,10, , , , , , , , , , , , , , , , ,No, ,Yes,No,No,Yes,Yes,No,No, , , ,Yes,No,No, , , ,Yes, , ,No,No,Yes, ,Yes, , , , , , , , , ,Yes,Yes, , , , , , ,TRAILS, , , , , ,164, ,39.17233,-123.67349, , , , , ,
444856.7973,4334499.6457,233,234,1_North Coast,3,Mendocino,Paul Dimmick Campground,8 mi. E. of Hwy. 1 on Hwy 128 (Navarro Rd.),Yes,707-937-5804,Recreational Facility,Campground,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No,No, , ,Yes,Yes,Yes,25, , ,Yes, , , , , , , , , , , , , , ,No, ,No,No,No,No,Yes,No,No, , , ,Yes,No,No, , , ,No, , ,No,No,No, , , , , , , , , ,Yes, ,Yes,Yes, , , , , , , , , , , , , , ,39.157959,-123.638237, , , , , ,
436368.6419,4335156.2682,234,235,1_North Coast,3,Mendocino,Peg and John Frankel Trail,"W. of Hwy. One, 3 mi. N. of Elk",Yes,707-962-0470,Path/Trail/Drive,Natural Resource,Yes,No,No, , ,No,No,No,No,No, , , , ,No, ,No, , , , , , , , , ,No, , , , , , , , ,No, ,No,No, ,No, , ,Yes, , , , ,No,No, ,Yes,No,Yes,Yes, ,No,No,No, , , , ,No, , ,No, , , ,No,No, , , , , , ,.3 miles, , , , , , ,No,39.163296,-123.736535,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Peg_and_John_Frankel_Trail_SFS_2015_07_15_3654.jpg, , , , ,
438001.2366,4331493.6318,235,236,1_North Coast,3,Mendocino,Elk,"Hwy. One, 6.2 mi. S. of Hwy. 128 Junction",Yes, ,GP - Town/City,CITY/TOWN,Yes,No,Yes, , ,Yes,Yes,Yes, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,Yes,No,Yes,Yes,No,No,Yes, , , , ,No,No, , , ,Yes, , ,No,No,No, , , , , , , , , , , ,Yes,No, , , , , , , , , , , , , ,Yes,39.130412,-123.717304,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Elk_2013_12_11_1710.jpg, , , , ,
437990.1188,4331366.5339,236,237,1_North Coast,3,Mendocino,Greenwood State Beach,"Hwy. One at Greenwood Creek, Elk",Yes,707-937-5804,Physical Access,Beach Access,Yes,No,Yes, , ,Yes,Yes,No,Yes, ,No,No, , ,Yes,Yes,No, , , , , , , , , , , , , , , , , , ,Yes, ,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No, , ,No,Yes, ,Yes, ,Yes, , ,No,No,Yes, , , , , , , , , ,Yes, ,Yes,Yes, , , , , , ,BLUFFTOP TRAILS, , , , , ,165, ,39.129266,-123.717421,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Greenwood_State_Beach_2013_12_11_1693.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Greenwood_State_Beach_2013_12_11_1698.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Greenwood_State_Beach_2013_12_11_1700.jpg, , ,
437963.898,4331515.9014,237,238,1_North Coast,3,Mendocino,Greenwood Beach Visitor Center and Museum,"Hwy. One, 0.25 mi. N. of Greenwood Creek, Elk",Yes,707-937-5804,Facility,Historic/Cultural Site,Yes,No,Yes, , , , ,Yes, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,Yes, ,No,No,No,Yes,No,No,Yes, , , , ,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,165.1,Yes,39.13061,-123.717738,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Greenwood_Beach_Visitor_Center_SFS_2015_07_15_3651.jpg, , , , ,
440435.0349,4320698.445,238,239,1_North Coast,3,Mendocino,Mallo Pass Creek Vista Point,"W. of Hwy. One, 2 mi. N. of Irish Beach subdivision",Yes, ,Visual Access,Visual Access,Yes,No,Yes, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,Yes,No,Yes, , , , ,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,166, ,39.033311,-123.688202,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Mallo_Pass_Creek_Vista_Point_SFS_2015_07_15_3650_1.jpg, , , , ,
439755.126,4317426.611,239,240,1_North Coast,3,Mendocino,Alder Creek Beach (Mendocino),"End of Alder Creek Rd., W. of Hwy One, 7 mi. N. of Point Arena",Yes,707-882-2463,Physical Access,Beach Access,Yes,No,Yes, , ,No,No,No,Yes, ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,No,No,Yes,No,Yes,Yes,No, , ,No,Yes, , , ,No, , ,No,Yes,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,167, ,39.003783,-123.695768,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Alder_Creek_Beach_Manchester_SP_2004_09_10_0063.jpg, , , , ,
438889.1167,4315104.0423,240,241,1_North Coast,3,Mendocino,Manchester State Park,"W. of Hwy. One, from Alder Creek to just N. of Point Arena",Yes,707-882-2463,National/State/Regional Park/Beach/Rec Area,Beach Access,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No,No, , , ,No,Yes, , , ,Yes, , , , , , , , , , , , , , ,No, ,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes, ,No,Yes, , , ,Yes, , ,No,No,Yes, , ,Yes, , , , , , , , ,Yes,No, ,3,3,760, ,1, , , , , , ,168, ,38.982795,-123.705561,https://www.coastal.ca.gov/access-photos/04_mendocino/09_elk_to_manchester_state_park/Manchester_State_Park_Kinney_Rd_entrance_2013_12_11_1732.jpg, , , , ,
440391.137,4314846.398,241,242,1_North Coast,3,Mendocino,Kinney Road,"End of Kinney Rd., W. of Hwy. One, 6 mi. N. of Point Arena",Yes,707-882-2463,Recreational Facility,Campground,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No,No, , ,Yes,Yes,Yes, ,56,1,Yes, , , , , , , , , , , , , , ,No, ,Yes,No,No,No,No,No,No, , , ,Yes,No,Yes, , , ,Yes, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,38.980577,-123.688198, , , , , ,
439951.208,4314997.3363,242,243,1_North Coast,3,Mendocino,Manchester Beach KOA,"Off Kinney Rd., E. of Manchester State Park",Yes,707-882-2375,Recreational Facility,Campground,Yes,Yes,Yes, , ,Yes,Yes, ,Yes,Yes, ,Yes, , , , ,Yes,135, , ,Yes, , , , , , , , , , , , , , ,No, ,No,No,No, , , , , , , ,Yes, , , , , , , , , , , ,Yes, , , , ,Yes, ,Yes, , , ,No,No, , , , , , , , , , , , ,169, ,38.981907,-123.69329, , , , , ,
440433.563,4312077.4974,243,244,1_North Coast,3,Mendocino,Stoneboro Road,"End of Stoneboro Rd., W. of Hwy One, 4.5 mi. N. of Point Arena",Yes,707-882-2463,Physical Access,Beach Access,Yes,No,Yes, , ,No,No,No,Yes, ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes,No,No,No,No,No, , ,Yes, ,No,Yes, , , ,Yes, , ,Yes,Yes,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,170, ,38.95563,-123.687467, , , , , ,
435831.1378,4312008.9063,244,245,1_North Coast,3,Mendocino,Point Arena Lighthouse,"End of Lighthouse Rd., W. of Hwy One.",Yes,707-882-2809,Architectural Feature,Historic/Cultural Site,Yes,Yes,Yes, , ,Yes,Yes,Yes, ,Yes,No,No, , , ,No,No, , , , , , , , , , , , ,Yes,1870,115 ft., , , ,Yes, ,No,No,Yes,Yes,No,No,Yes, , , , ,No,No, , , ,No, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,171,Yes,38.954687,-123.740574,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Point_Arena_Lighthouse_2013_12_11_1770.jpg, , , , ,
436696.708,4310958.0495,245,246,1_North Coast,3,Mendocino,Point Arena Headland/Stornetta Public Lands,"2 mi. N. of Point Arena, W. of Hwy. One",Yes,707-468-4000,National/State/Regional Park/Beach/Rec Area,Beach Access,Yes,No,Yes, , ,No,No,No,Yes, ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,Yes,Yes,Yes,No,Yes,Yes, , , , ,No,No, ,Yes,Yes,Yes, , ,No,Yes,Yes, , , , , , , , , , , ,No,No, ,2,2,1132,1132, , , , , , , ,172, ,38.945281,-123.730488,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Point_Arena_Headlands_Stornetta_Public_Lands_SFS_2015_07_15_3632_3.jpg, , , , ,
436748.6617,4310411.1726,246,247,1_North Coast,3,Mendocino,Point Arena Headland (Lighthouse Road),"Lighthouse Rd., .8 mi. from Hwy. One",Yes,707-468-4000,National/State/Regional Park/Beach/Rec Area,Natural Resource,Yes,No,Yes, , ,No,No,No,No,No, ,No,No,No,No,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes, ,No,No,Yes,No,No, , ,No,No,No,Yes,Yes,Yes, , ,No, ,Yes,No,No,No,No, ,No,No,No,No,No,No, ,No, , , , , , , , , , , , , , ,38.940357,-123.729838,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Point_Arena_Headlands_Stornetta_Public_Lands_SFS_2015_07_15_3647_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Point_Arena_Headlands_Stornetta_Public_Lands_SFS_2015_07_15_3645_2.jpg, , , ,
437307.9839,4310950.2886,247,248,1_North Coast,3,Mendocino,Garcia River Access,"2.4 mi. N. of Point Arena, W. of Hwy. One",Yes, ,Path/Trail/Drive,Natural Resource,Yes,No,Yes, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,No,Yes,Yes,No,No, , ,Yes,No,No, , , ,Yes, , ,No,No,No, , , , , , , , , , , ,Yes,No, , , , , , , , , , , , ,173, ,38.945255,-123.723434, , , , , ,
438507.3763,4309306.3699,248,249,1_North Coast,3,Mendocino,Rollerville Junction Campground,Hwy. One at Lighthouse Rd.,No, ,Recreational Facility,lost access,Yes,Yes,Yes, , ,Yes,Yes,No, , ,No,Yes,Yes,Yes, ,Yes,Yes,46, , ,Yes, , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,No, , , ,Yes,No,No, , , ,No, , ,No,No,No,Yes, , , , , , , , , , ,No,No, , , , , , , , , , ,Yes,"no longer a campground; now a resort motel, so shouldn't be listed in PA inventory", , ,38.930527,-123.709447, , , , , ,
438985.0967,4307769.062,249,250,1_North Coast,3,Mendocino,Point Arena-Stornetta Unit (South Entrance),From Point Arena City Hall to Point Arena Lighthouse,Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,No,No,No,No,No, , , , ,Yes, ,No, , , , , , , , , , , , , , , , , , , , ,No,No,Yes, , , ,Yes, , , , ,No,No, ,Yes,Yes,Yes, , ,No, ,Yes, , , , ,No, , ,No, , , ,No,No, , , , , , , , , , , , , , ,38.916708,-123.703799,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Point_Arena_Stornetta_south_entrance_SFS_2015_07_15_3623_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Point_Arena_Stornetta_south_entrance_SFS_2015_07_15_3624_2.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Point_Arena_Stornetta_south_entrance_SFS_2015_07_15_3627_3.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Point_Arena_Stornetta_south_entrance_SFS_2015_07_15_3628_4.jpg, ,
438429.3402,4307533.8797,250,251,1_North Coast,3,Mendocino,Arena Cove,"End of Iverson Ave./Port Rd., 1 mi. W. of Hwy. One, Point Arena",Yes,707-882-2583,Physical Access,Beach Access,Yes,No,Yes, , ,Yes,Yes,No, ,Yes,No,Yes,Yes,Yes,Yes,No,No, , , , , , , , ,Yes,"Boat Ramp, Hoist", , , , , ,Yes, ,322 ft.,No, ,No,No,Yes,Yes,No,No,No,No,No, , ,No,No, , , ,No, , ,No,No,No, , ,Yes, , , , , , , ,Yes,Yes,Yes, , , , , , , , , , , , ,174, ,38.91455,-123.710188,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Arena_Cove_and_Pier_2013_12_11_1786.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Arena_Cove_and_Pier_2013_12_11_1790.jpg, , , ,
443306.7499,4302449.4291,251,252,1_North Coast,3,Mendocino,Overlooks (Schooner Gulch),"Along W. side of Hwy. One, from Schooner Gulch to .75 mi. S.",No, ,Visual Access,Visual Access,Yes,No,Yes, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,Yes,No,No,Yes, , , , ,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,38.869063,-123.653513, , , , , ,
440726.5464,4305316.4256,252,253,1_North Coast,3,Mendocino,Pelican Bluffs Preserve,"Along W. side of Hwy. One, approximately 600ft south of Curly Lane",Yes, ,Path/Trail/Drive,Natural Resource,Yes,No,Yes, , ,Yes,No,No,No,Yes,No, , , , , , , , , , , , , , , , , , , , , , , , ,No, ,No,No,No,Yes, , ,Yes, , , , ,No,No, ,Yes, ,Yes, , ,No, , , , , , , , , , , , , ,No,No, , , , , , , , , , , , , , ,38.894727,-123.683501, , , , , ,
440296.5328,4305807.2919,253,254,1_North Coast,3,Mendocino,Mendocino Coastal Preserve,"W. of Hwy. 1, 1 mi. S. of town of Pt. Arena",No, ,Nature Preserve/Reserve,No Access,No,No,No, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,No,No,Yes, , , , ,No,No, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , ,80,xx, , , , , , , , , ,38.899121,-123.688502, , , , , ,
441435.2186,4303820.6213,254,255,1_North Coast,3,Mendocino,Moat Creek Beach,"W. of Hwy. One, 2 mi. S. of Point Arena",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,Yes,Yes,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,Yes,No,Yes,No, , , ,No,Yes, ,Yes, ,Yes, , ,No,No,No, , , , ,Yes, , , , , ,Yes,No,No, , , , , , , , , , , , ,175, ,38.881296,-123.675202,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Moat_Creek_Beach_access_2013_03_12_3515.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Moat_Creek_Beach_SFS_2015_07_15_3621_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Moat_Creek_Beach_SFS_2004_09_0043_2.jpg, , ,
442140.9645,4303525.4508,255,256,1_North Coast,3,Mendocino,Ross Creek Beach Access,"W. of Hwy. One, 2.5 mi. S. of Point Arena",Yes, ,Physical Access,Beach Access,Yes,No,No, , ,No,No,No,No,No, ,No,No,No,No,No,No, , , , , , , , , , , , , , , , , , , , ,Yes,No,Yes,Yes, , , , , , , ,No,Yes,No,Yes,No, , , ,No, ,Yes, , , , ,Yes, , ,No, , , ,No,No, , , , , , , , , , , , , , ,38.878683,-123.667041,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Ross_Creek_Beach_Access_SFS_2015_07_15_3619_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Ross_Creek_Beach_Access_SFS_2015_07_15_3607_2.jpg, , , ,
442691.5737,4302883.3336,256,257,1_North Coast,3,Mendocino,Bowling Ball Beach,"W. of Hwy. One, 3.7 mi. S. of Point Arena",Yes, ,Physical Access,Beach Access,Yes,No,No, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,No,No,No,Yes, , , , ,No,Yes, ,Yes, ,Yes, , ,No,No,No, , , , ,Yes, , , , , , ,No,No, , , , , , ,BLUFFTOP TRAILS, , , , , ,176, ,38.872933,-123.66064, , , , , ,
443289.7775,4302320.5967,257,258,1_North Coast,3,Mendocino,Schooner Gulch State Beach,"W. of Hwy. One at  Schooner Gulch Rd., 3.8 mi. S. of Point Arena",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,No,Yes,No,Yes, ,No,No, , ,Yes,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,No,Yes,No,Yes, , , , ,No,Yes, ,Yes, ,Yes, , ,No,No,No, , , , ,Yes, , , , , ,Yes,Yes,No, , , ,32, , ,BLUFFTOP TRAILS, , , , , ,177, ,38.867901,-123.653698,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Schooner_Gulch_State_Beach_2013_12_11_1806.jpg, , , , ,
443522.8823,4300809.33,258,259,1_North Coast,3,Mendocino,Overlook (Hwy. One milepost 10.52),"W. of Hwy One, milepost 10.52",Yes, ,Visual Access,Visual Access,Yes,No,Yes, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,No,No,No,No,Yes, , , , ,No,No, , , ,No, , ,No,No,Yes, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,178, ,38.854298,-123.650887,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Overlook_milepost_10.52_SFS_2015_07_15_3599_1.jpg,"https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Overlook_milepost_10.52_SFS_2015_07_15_3600_2.jpg
", , , ,
443746.4856,4300550.4986,259,260,1_North Coast,3,Mendocino,Hearn Gulch,"W. of Hwy. One, N. of Iversen Rd., 5.5 mi. N. of Anchor Bay",Yes, ,Physical Access,Beach Access,Yes,No,Yes, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,Yes,No,Yes?,No,Yes, , , , ,No,Yes, ,Yes,Yes,Yes, , ,No,No,Yes, , ,Yes, , , , , , ,Yes,Yes,Yes,Yes, , , , , , , , , , , , ,179, ,38.85198,-123.648289,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Hearn_Gulch_SFS_2015_07_15_3591_1.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Hearn_Gulch_SFS_2015_07_15_3592_2.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino/10_point_arena_to_hearn_gulch/Hearn_Gulch_SFS_2015_07_15_3594_3.jpg, , ,
449631.2849,4295088.7473,260,261,1_North Coast,3,Mendocino,Fish Rock Beach,"At Anchor Bay Campground, .2 mi. N. of the town of Anchor Bay",Yes,707-884-4222,Physical Access,Beach Access,Yes,Yes,Yes, , ,Yes,Yes,No,Yes, ,No,Yes,Yes,Yes,Yes,No,Yes,30, , ,Yes, , , , , , , , , , , , , , ,No, ,Yes,No,Yes,Yes,No,No,Yes, , , , ,No,No, , , ,Yes, , ,No,No,Yes, , ,Yes, ,Yes, , , , , , ,Yes,No, ,1,1, , , , , , , , , ,180, ,38.80312,-123.580074, , , , , ,
450611.4021,4294126.1156,261,262,1_North Coast,3,Mendocino,Collins Landing,"At Serenisea Lodge, 1.7 mi. S. of town of Anchor Bay",Yes,707-884-3836,Physical Access,Beach Access,Yes,No,No, ,REQUIRES PERMISSION FROM SERENISEA LODGE,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,No,No,Yes,Yes,No,No,Yes, , , , ,Yes,Yes, , , ,Yes, , ,No,No,Yes, , , , ,Yes, , , , , , , ,No, , , , , , , , , , , , ,181, ,38.794501,-123.568718, , , , , ,
451071.106,4293919.3024,262,263,1_North Coast,3,Mendocino,St. Orres Creek,"Hwy. One, 2.5 mi. N. of Gualala",Yes, ,Physical Access,Beach Access,Yes,No,No, , ,No,No,No, , ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,Yes,Yes,No,Yes,No,Yes, , , , ,No,Yes, , , ,No, , ,No,No,No, , , , , , , , , , , ,No,No, , , , , , , , , , , , ,182, ,38.792663,-123.56341, , , , , ,
451325.1308,4293606.5748,263,264,1_North Coast,3,Mendocino,Bonham Trail to Cook's Beach,"Hwy. One, milepost 3.10, 2.3 mi. N. of Gualala",Yes,707-884-4426,Physical Access,Beach Access,Yes,No,Yes, , ,No,No,No,Yes, ,No,No, , , ,No,No, , , , , , , , , , , , , , , , , , ,No, ,Yes,No,No,Yes,No,No,Yes, , , , ,No,Yes, ,Yes, ,Yes, , ,No,No,No, , , , , , , , , , , ,Yes,No, , , , , , , ,A-1-MEN-00-51, , , , ,183, ,38.789859,-123.560463,https://www.coastal.ca.gov/access-photos/04_mendocino/11_anchor_bay_to_gualala/Bonham_Trail_to_Cooks_Beach_1.JPG,https://www.coastal.ca.gov/access-photos/04_mendocino/11_anchor_bay_to_gualala/Bonham_Trail_to_Cooks_Beach_2.jpg,https://www.coastal.ca.gov/access-photos/04_mendocino//11_anchor_bay_to_gualala/Bonham_Trail_to_Cooks_Beach_2013_03_12_3509.jpg, , ,
453862.5157,4291322.615,264,265,1_North Coast,3,Mendocino,Gualala,"Hwy. One, N. side of Gualala River mouth",No, ,GP - Town/City,CITY/TOWN,Yes,No,Yes, , ,Yes,Yes,Yes, , , , , , , , ,Yes, , , , , , , , , , , , , , , , , , ,Yes, , , , ,Yes,Yes, ,Yes, , , , , , , , , ,Yes, , , , , , , , , , , , , , , , ,No,No, , , , , , , , , , , , , ,Yes,38.769414,-123.531095, , , , , ,
